sample_idx,original_prediction,baseline_prediction,predicted_class,r2_mean,r2_std,deletion_auc_abs,insertion_auc_abs,gap_auc_abs,deletion_auc_positive_first,insertion_auc_positive_first,gap_auc_positive_first,n_segments,n_positive_segments,error
399,0.009999129921197891,0.008417649194598198,0,-0.3016700795880799,0.6974825730785733,0.15789870008825074,0.17025749594904482,0.01235879586079408,0.6283198518988986,0.027121802232974848,-0.6011980496659237,36,20,
400,0.9999992847442627,0.008417649194598198,1,-0.4196346967705578,0.5750245554106247,0.6754281768151282,0.9368954627102033,0.26146728589507506,0.0443025664989383,0.9582647568701456,0.9139621903712073,36,21,
401,0.012929287739098072,0.008417649194598198,0,-0.3504769435441547,0.2583027328457572,0.040180620064751975,0.08296788106155066,0.042787260996798686,0.36868297665690386,0.03669040918531308,-0.3319925674715908,36,15,
402,0.9999903440475464,0.008417649194598198,1,-0.43355688261780506,0.560508436560366,0.35816215886734426,0.9824183798498578,0.6242562209825135,0.14314214834013753,0.9859597285588583,0.8428175802187208,36,18,
403,0.01725880056619644,0.008417649194598198,0,-4.908528029976743,8.923662970303969,0.025457344732179386,0.04907057680086129,0.023613232068681905,0.033300842494807324,0.016316732760363568,-0.016984109734443757,36,14,
404,0.007920213975012302,0.008417649194598198,0,0.14508352341328562,0.1365852832779386,0.008325608602414528,0.008104099659249187,-0.00022150894316534143,0.008446787147679262,0.00801025725538946,-0.00043652989228980255,36,3,
405,0.10250183194875717,0.008417649194598198,0,-1.1229869643128834,1.1494809534824029,0.30816459397875895,0.6318377671349378,0.32367317315617883,0.6871531740548057,0.7590809837501081,0.07192780969530244,36,21,
406,0.008366480469703674,0.008417649194598198,0,-3.1697469612990603,4.901625007132944,0.008950876899891429,0.011898314205205275,0.002947437305313846,0.06031717212560276,0.007312591407551534,-0.053004580718051225,36,15,
407,0.01642673648893833,0.008417649194598198,0,-0.5629295617706254,0.41411120369492166,0.2695445517957624,0.14173712561993546,-0.12780742617582697,0.8216357313924366,0.09431483790122905,-0.7273208934912075,36,19,
408,0.9999995231628418,0.008417649194598198,1,-0.5238679886651865,0.6430357505304221,0.8225003164714306,0.9582116214765443,0.13571130500511364,0.4876319617809106,0.9582116347220209,0.47057967294111025,36,19,
409,0.008297818712890148,0.008417649194598198,0,0.5739775024817291,0.037348058557545895,0.008730510689525142,0.008189805149514642,-0.0005407055400105006,0.00910538334089021,0.007944287939204108,-0.001161095401686102,36,5,
410,1.0,0.008417649194598198,1,-1.574745572686023,1.1498200646249628,0.6308308015353153,0.8239889205005271,0.19315811896521173,0.24842252850273946,0.9861949251757728,0.7377723966730333,36,18,
411,0.013251230120658875,0.008417649194598198,0,-4.483901553535546,9.150186338611862,0.014532988735785086,0.01597426534216437,0.0014412766063792853,0.3867099092652401,0.006730092595615943,-0.37997981666962416,36,17,
412,0.9878627061843872,0.008417649194598198,1,-0.9804626413142052,0.32599898685760664,0.8985652964976099,0.8762459043128831,-0.022319392184726783,0.2420820556695314,0.8696178187512689,0.6275357630817375,36,21,
413,0.009546802379190922,0.008417649194598198,0,-14.33063656600603,19.13019018178791,0.013145145287530292,0.00867207336705178,-0.0044730719204785115,0.08448684396636154,0.011188825650606306,-0.07329801831575523,36,17,
414,0.0077864802442491055,0.008417649194598198,0,0.371150447550316,0.10833566152127452,0.009495376311759982,0.008909221764446959,-0.0005861545473130232,0.010441474642397627,0.007661145283944077,-0.0027803293584535505,36,12,
415,1.0,0.008417649194598198,1,-0.5485876289024176,0.40146917148296324,0.7628273230220658,0.8636886493131075,0.10086132629104172,0.32026919285491856,0.9862170103523467,0.665947817497428,36,19,
416,0.00837571918964386,0.008417649194598198,0,0.07854952893958966,0.34837908077859453,0.00875759854291876,0.008593165445038015,-0.00016443309788074546,0.008790733473789359,0.008563902707666987,-0.00022683076612237119,36,4,
417,0.006708017084747553,0.008417649194598198,0,-1.0106750194508394,0.8950521348071914,0.18478459401780528,0.005236093886196613,-0.17954850013160867,0.44957046898909747,0.006431938802254283,-0.4431385301868432,36,16,
418,0.007587183732539415,0.008417649194598198,0,-4.71618947479705,4.036786854017607,0.019744267842421927,0.050344202770955034,0.030599934928533107,0.206119417756175,0.05428519777746665,-0.15183421997870836,36,20,
419,0.008573248982429504,0.008417649194598198,0,-3.6004366635664717,3.062598503058923,0.05672918151443203,0.021595873481904462,-0.035133308032527566,0.05595474979943699,0.050539387208927006,-0.005415362590509981,36,16,
420,0.008940362371504307,0.008417649194598198,0,0.39696539225209304,0.19283508161678184,0.008511596023001604,0.00948346848599613,0.0009718724629945268,0.009386295918375257,0.0087982632426752,-0.0005880326757000572,36,7,
421,0.9957683086395264,0.008417649194598198,1,-0.5433004661040284,0.7234623545564207,0.5997446703444843,0.9839259386062622,0.3841812682617779,0.2957174121584928,0.9840976032945845,0.6883801911360917,36,16,
422,1.0,0.008417649194598198,1,-0.6736701244104495,0.3439876718156331,0.30764689061675715,0.22145036406472646,-0.0861965265520307,0.1279004168412901,0.7917515757618653,0.6638511589205751,36,18,
423,0.007802429609000683,0.008417649194598198,0,-1.1370621601628663,2.881899953767617,0.00940051166606801,0.007738345582038165,-0.0016621660840298452,0.012182377944035191,0.006893193003322397,-0.005289184940712795,35,16,
424,0.9023417234420776,0.008417649194598198,1,-0.4836537341835693,0.31542383822359255,0.6057406138129914,0.9691994173659219,0.3634588035529305,0.12178493969462977,0.9816156228383383,0.8598306831437085,36,23,
425,0.999652624130249,0.008417649194598198,1,-0.6441432048943521,0.5480129235260387,0.1097134547720886,0.6815272774447735,0.5718138226726849,0.20169408518450896,0.9861909051736196,0.7844968199891107,36,15,
426,0.00984187051653862,0.008417649194598198,0,-0.6871450170569771,0.9059387183143585,0.011903794799258727,0.01033826484086199,-0.0015655299583967382,0.06828207533625473,0.006253792671486736,-0.062028282664767995,36,20,
427,1.0,0.008417649194598198,1,-0.7592486324253199,0.6797567986899138,0.6115911048671403,0.9546461595843235,0.3430550547171832,0.28135698920376917,0.9821142165197266,0.7007572273159575,36,16,
428,1.0,0.008417649194598198,1,-0.7558288840118172,0.4530029084257827,0.959150039487415,0.9786758290396796,0.019525789552264694,0.19400158974026646,0.9812182229426173,0.7872166332023508,36,17,
429,0.008137268014252186,0.008417649194598198,0,0.18002617316023328,0.13254494585199283,0.008531187040110431,0.008301987157513699,-0.00022919988259673292,0.008517106994986534,0.00827033098580109,-0.0002467760091854447,36,2,
430,0.007814091630280018,0.008417649194598198,0,0.3892138100046673,0.10575365508274297,0.00807305651768628,0.008438149855161706,0.00036509333747542644,0.008365853236884706,0.00815321568451408,-0.00021263755237062656,36,6,
431,0.9999836683273315,0.008417649194598198,1,-0.5583651939625318,0.27541709253787827,0.8731051853618637,0.8057615689920365,-0.06734361636982711,0.29190098150108773,0.734803367259398,0.44290238575831026,36,20,
432,0.9999560117721558,0.008417649194598198,1,-1.0697222813538314,0.553617458580775,0.9022675284714853,0.42019382512908465,-0.48207370334240063,0.4686611534821016,0.6240438306188958,0.1553826771367942,36,22,
433,1.0,0.008417649194598198,1,-0.5542275057456958,0.41723320404934017,0.48808068928247417,0.9228632924787235,0.4347826031962493,0.06979773909615478,0.9584709107875825,0.8886731716914278,36,19,
434,0.009817996062338352,0.008417649194598198,0,-0.45526922147429366,0.582164560094428,0.05031351703736517,0.02413658978831437,-0.0261769272490508,0.4125000369450491,0.042140366354336344,-0.3703596705907128,36,19,
435,0.4806101620197296,0.008417649194598198,0,-0.5597425330169615,0.4034374815160253,0.051684001958670296,0.7513376068737772,0.6996536049151069,0.43532138420010197,0.3104933990463097,-0.12482798515379229,36,14,
436,0.9999915361404419,0.008417649194598198,1,-1.212940795944561,0.3346550160539991,0.597187544385045,0.7914575851202577,0.1942700407352127,0.2282048617812985,0.8737052637669774,0.6455004019856789,36,21,
437,0.008806799538433552,0.008417649194598198,0,0.4242134105467009,0.1409302146216493,0.008809106372710731,0.008404500963580277,-0.00040460540913045406,0.0091415887646791,0.008091367522461547,-0.0010502212422175538,36,5,
438,0.01760859601199627,0.008417649194598198,0,-1.2561183932779953,0.8131016471881649,0.5746416314505041,0.6950920246955422,0.12045039324503815,0.7799118072208432,0.8404031675308943,0.06049136031005109,36,17,
439,0.9815984964370728,0.008417649194598198,1,-0.494068197237184,0.17417964542779693,0.10546301563834165,0.581873316447147,0.47641030080880536,0.018518596262506015,0.9456834868114028,0.9271648905488967,36,20,
440,1.0,0.008417649194598198,1,-0.5151365425444997,0.4743672100835789,0.5354379860176804,0.908145214405125,0.3727072283874445,0.03353041905115972,0.9014693701626909,0.8679389511115312,36,20,
441,0.008215142413973808,0.008417649194598198,0,-0.028516255199512175,0.05255971753105941,0.008402035959685842,0.008245026641007926,-0.00015700931867791527,0.008400628394964669,0.00824637214342753,-0.00015425625153713853,36,1,
442,0.015706347301602364,0.008417649194598198,0,-0.2822140123613881,0.39836892928494455,0.5098382581232322,0.7238581104514501,0.21401985232821785,0.6378548651700838,0.2012541003127087,-0.4366007648573751,36,20,
443,0.1697230041027069,0.008417649194598198,0,-0.9119208266264327,0.6059590266975645,0.3182472342321287,0.37680007187908715,0.058552837646958455,0.3827194360912674,0.17246358973897857,-0.21025584635228883,36,21,
444,0.008783437311649323,0.008417649194598198,0,0.27993703495058586,0.2266762443610317,0.008970829244289134,0.008808350979557466,-0.00016247826473166777,0.015276197162974212,0.006830817515340944,-0.00844537964763327,36,15,
445,1.0,0.008417649194598198,1,-0.5461852689410766,0.4671535518604732,0.7799375298200176,0.8753201151012441,0.09538258528122645,0.5387392924109698,0.9333333839507153,0.39459409153974545,36,24,
446,0.2813253104686737,0.008417649194598198,0,-0.6315769857624216,0.6551319309470857,0.16253634575857884,0.21821492975060305,0.055678583992024216,0.39130625092527926,0.05698919333776253,-0.33431705758751673,36,21,
447,0.008178872056305408,0.008417649194598198,0,0.4579169487868218,0.18392574925837704,0.008556943774844209,0.008179411731867326,-0.00037753204297688234,0.008869578622074591,0.007889930947890714,-0.0009796476741838773,36,4,
448,0.9999991655349731,0.008417649194598198,1,-1.0892711663345485,0.49510850454977023,0.6860014340807534,0.5808540550064463,-0.10514737907430716,0.45765384959264244,0.9862280040979385,0.5285741545052961,36,20,
449,0.03262579068541527,0.008417649194598198,0,-0.4491432104332521,0.31706789105300553,0.40665606326527065,0.3872915021040374,-0.01936456116123325,0.7480101097737335,0.3311658350285143,-0.4168442747452192,36,20,
450,0.007243255153298378,0.008417649194598198,0,-11.820138117883085,25.985326429741153,0.008998867434759935,0.02287153042076777,0.013872662986007834,0.5075148138114147,0.006244975761445757,-0.5012698380499689,36,20,
451,0.0062879654578864574,0.008417649194598198,0,-0.6835682924877519,0.49505136446920983,0.11810620512281146,0.013894671680671827,-0.10421153344213964,0.4357432792761496,0.0031507284769239567,-0.43259255079922565,35,18,
452,1.0,0.008417649194598198,1,-0.9548984978941304,1.3693377854266324,0.17746011590210145,0.8986687897187141,0.7212086738166127,0.26059100378910566,0.9862126062313716,0.7256216024422659,36,20,
453,0.046349089592695236,0.008417649194598198,0,-0.8189457754465858,0.33287466715762815,0.20092693168226106,0.4752052729535434,0.27427834127128237,0.5262042223993275,0.21260034733717886,-0.31360387506214865,36,15,
454,0.00818451028317213,0.008417649194598198,0,0.03152304122580363,0.22589227427041497,0.008178246207535265,0.008589819898562771,0.0004115736910275062,0.008926437236368658,0.008266131965709583,-0.0006603052706590749,35,7,
455,0.008445590734481812,0.008417649194598198,0,0.03966158921516916,0.21301556347793107,0.009707879119863113,0.008271571235834725,-0.0014363078840283882,0.013261416513058875,0.007691918225545023,-0.005569498287513852,36,18,
456,0.008320695720613003,0.008417649194598198,0,-0.026341618707638716,0.041344067193104954,0.008701831128241288,0.00819497803846995,-0.0005068530897713378,0.008762866931243073,0.008160726632922888,-0.0006021402983201855,36,1,
457,1.0,0.008417649194598198,1,-1.495031540742244,1.3287419643547729,0.7937659901900894,0.627507496623881,-0.16625849356620848,0.4309139891603873,0.8772007726809006,0.44628678352051326,36,14,
458,0.010629714466631413,0.008417649194598198,0,-3.795926159923114,6.146278621443397,0.016496703856521182,0.23330658974332943,0.21680988588680825,0.5263460939362026,0.011642038408252927,-0.5147040555279496,36,20,
459,0.8962556719779968,0.008417649194598198,1,-0.8221815369379772,0.716243445815805,0.780484744373502,0.9539566189050674,0.17347187453156543,0.15903679741911944,0.9785612755351597,0.8195244781160402,36,23,
460,0.008242550306022167,0.008417649194598198,0,0.3038509657786469,0.24178282080289693,0.00904060415147493,0.009490607267556092,0.0004500031160811612,0.02363403997797933,0.00685715763312247,-0.016776882344856858,36,15,
461,0.9999977350234985,0.008417649194598198,1,-0.28601161251744334,0.6495833069638309,0.6497028547028592,0.9787816339068941,0.32907877920403494,0.2006325157458221,0.9846561683548821,0.78402365260906,36,21,
462,1.0,0.008417649194598198,1,-0.4092572442173129,0.19728658601606633,0.7348359652819959,0.8770996847500403,0.1422637194680444,0.15613548663754662,0.9862186643812392,0.8300831777436926,36,20,
463,0.007996206171810627,0.008417649194598198,0,0.21579546780974018,0.18340138968001568,0.007945879894707884,0.009044378596757139,0.0010984987020492554,0.008759784738400153,0.00844825982515301,-0.00031152491324714336,35,6,
464,0.00871151965111494,0.008417649194598198,0,0.49179162085392025,0.13540910598729342,0.008936362961928047,0.008500253134924505,-0.00043610982700354253,0.009755951533507966,0.007714296911015279,-0.002041654622492687,36,8,
465,0.9999995231628418,0.008417649194598198,1,-0.8247228464858043,0.663959680422987,0.8563192944145864,0.7686114841813433,-0.08770781023324314,0.8509743797832117,0.9306610745229086,0.07968669473969692,36,19,
466,0.9994540810585022,0.008417649194598198,1,-0.46910077800431293,0.6261538436427506,0.4426186007009127,0.898638837032277,0.4560202363313643,0.03923684371110406,0.9028071683779774,0.8635703246668733,36,19,
467,0.33879727125167847,0.008417649194598198,0,-1.8385935087464234,1.1992739362377056,0.8398244329986885,0.8037914003097144,-0.036033032688974065,0.8754396520089357,0.8633664357993339,-0.012073216209601778,36,16,
468,0.0062902928330004215,0.008417649194598198,0,-0.5300078473490066,0.5664664705541239,0.00787418903524263,0.01149176337963177,0.0036175743443891406,0.2226493978458974,0.007043898851710158,-0.21560549899418724,36,17,
469,1.0,0.008417649194598198,1,-0.8039035882848001,0.41905715671305527,0.6658992039478369,0.9001202488331668,0.2342210448853299,0.03615795728482963,0.9286916739972576,0.892533716712428,35,20,
470,0.007832041941583157,0.008417649194598198,0,0.28249740339383267,0.06565893724534064,0.009139461365217962,0.007491001639411682,-0.0016484597258062793,0.009618623751319118,0.007228710986156431,-0.002389912765162687,36,7,
471,0.008139385841786861,0.008417649194598198,0,0.3722464112152607,0.13016298692006306,0.008939632990707954,0.008590188291337755,-0.00034944469937019974,0.011815988769133885,0.007029127019147078,-0.004786861749986807,36,14,
472,0.008197891525924206,0.008417649194598198,0,0.4038210160652289,0.10369058273944975,0.008165636371510724,0.009203525285960898,0.0010378889144501743,0.009302952559664844,0.008264810907550983,-0.0010381416521138605,36,9,
473,0.012063044123351574,0.008417649194598198,0,-0.6954050334711624,0.7043876873870768,0.2148736000009295,0.23716943858501816,0.02229583858408865,0.684602641591078,0.2806361219081042,-0.40396651968297376,36,18,
474,1.0,0.008417649194598198,1,-0.8348693588460655,0.4920258145769346,0.7409248353798092,0.9584212210805466,0.21749638570073737,0.31962619085324995,0.9584212243919157,0.6387950335386657,36,22,
